,Producto_ID,NombreProducto,short_name,brand,weight,pieces,short_name_processed,cluster
1583,36321,Polvoron MG 6p 113g CR1 MLA 36321,Polvoron MG ,MLA,113.0,6.0,polvoron mg,22
1584,36322,Principe MG 10p 106g Prom CR1 MLA 36322,Principe MG ,MLA,106.0,10.0,princip mg,22
1585,36323,Principe Cho Bco MG 10p110g Prom CR1 MLA 36323,Principe Cho Bco MG ,MLA,110.0,,princip cho bco mg,22
1586,36324,Sponch MG 8p 120g CR1 MLA 36324,Sponch MG ,MLA,120.0,8.0,sponch mg,22
1587,36325,Suavicremas Chocolate MG 158g CR2 MLA 36325,Suavicremas Chocolate MG ,MLA,158.0,,suavicrem chocolat mg,22
1588,36327,Canelitas MG 90g CR1 MLA 36327,Canelitas MG ,MLA,90.0,,canelit mg,22
1589,36328,Rocko Tira MG 10p 44g CR2 MLA 36328,Rocko Tira MG ,MLA,44.0,10.0,rock tir mg,22
1590,36329,Saladas MG 175g CR2 LAR 36329,Saladas MG ,LAR,175.0,,sal mg,22
1591,36332,Deliciosas Chochitos MG 180g CR2 LAR 36332,Deliciosas Chochitos MG ,LAR,180.0,,delici chochit mg,22
1592,36333,Principe MG Crunch 8p 60g CR1 MLA 36333,Principe MG Crunch ,MLA,60.0,8.0,princip mg crunch,22
1593,36334,Triki Trakes MG 8p 69g CR1 MLA 36334,Triki Trakes MG ,MLA,69.0,8.0,triki trak mg,22
1594,36335,Polvorones Tubo MG 18p 250g CR1 MLA 36335,Polvorones Tubo MG ,MLA,250.0,18.0,polvoron tub mg,22
1595,36336,Principe Tubo MG 14p 152g CR1 MLA 36336,Principe Tubo MG ,MLA,152.0,14.0,princip tub mg,22
1596,36337,Triki Trakes Tubo MG 20p 174g CR1 MLA 36337,Triki Trakes Tubo MG ,MLA,174.0,20.0,triki trak tub mg,22
1597,36338,Canelitas Tubo MG 33p 180g CR1 MLA 36338,Canelitas Tubo MG ,MLA,180.0,33.0,canelit tub mg,22
1598,36339,Lors Tubo MG 167g CR1 MLA 36339,Lors Tubo MG ,MLA,167.0,,lors tub mg,22
1599,36340,Plativolos Tubo MG 18p 144g CR2 MLA 36340,Plativolos Tubo MG ,MLA,144.0,18.0,plativol tub mg,22
1600,36341,Tubo Galleta Gansito MG 8p 215g CR2 MLA 36341,Tubo Galleta Gansito MG ,MLA,215.0,8.0,tub gallet gansit mg,22
1601,36342,Suavicremas Vainilla MG 158g CR2 MLA 36342,Suavicremas Vainilla MG ,MLA,158.0,,suavicrem vainill mg,22
1602,36343,Suavicremas Fresa MG 158g CR2 MLA 36343,Suavicremas Fresa MG ,MLA,158.0,,suavicrem fres mg,22
1603,36344,Tripack Mini Submarinos Fsa 75g MLA 36344,Tripack Mini Submarinos Fsa ,MLA,75.0,,tripack mini submarin fsa,22
1604,36345,Tripack Mini Submarinos Fsa 75g MTA MLA 36345,Tripack Mini Submarinos Fsa ,MLA,75.0,,tripack mini submarin fsa,22
1605,36346,Tripack Mini Submarinos Fsa 75g TAB MLA 36346,Tripack Mini Submarinos Fsa ,MLA,75.0,,tripack mini submarin fsa,22
1606,36396,Sand Clasico Jamon Qso Cong 87g CU LON 36396,Sand Clasico Jamon Qso Cong ,LON,87.0,,sand clasic jamon qso cong,22
1607,36398,Sand Clasico Multigrano Cong 91g CU LON 36398,Sand Clasico Multigrano Cong ,LON,91.0,,sand clasic multigran cong,22
1608,36400,Sand Clasico Dob Fibra Cong 98g CU LON 36400,Sand Clasico Dob Fibra Cong ,LON,98.0,,sand clasic dob fibr cong,22
1609,36402,Duo Bigotes y Mini Doraditas 95g TR 36402,Duo Bigotes y Mini Doraditas ,TR,95.0,,duo bigot mini doradit,22
1610,36403,Duo Bigotes y Mini Doraditas 95g MTA TR 36403,Duo Bigotes y Mini Doraditas ,TR,95.0,,duo bigot mini doradit,22
1611,36408,Nuevo Napi 5p 50g Tira MTA MLA 36408,Nuevo Napi ,MLA,50.0,5.0,nuev napi,22
1612,36410,Tortilla Consumos 24p 577g TR 36410,Tortilla Consumos ,TR,577.0,24.0,tortill consum,22
1613,36413,Mantecadas Mix 8p 250g ME MTA BIM 36413,Mantecadas Mix ,BIM,250.0,8.0,mantec mix,22
1614,36430,Bollo Parrillero 6p 585g MTA BIM 36430,Bollo Parrillero ,BIM,585.0,6.0,boll parriller,22
1615,36439,Cuernito Jamon y Queso LT 80g MTA LON 36439,Cuernito Jamon y Queso LT ,LON,80.0,,cuernit jamon ques lt,22
1616,36440,Sand Clasico Jamon Qso LT 87g MTA LON 36440,Sand Clasico Jamon Qso LT ,LON,87.0,,sand clasic jamon qso lt,22
1617,36441,Sand Clasico Dob Fibra LT 98g MTA LON 36441,Sand Clasico Dob Fibra LT ,LON,98.0,,sand clasic dob fibr lt,22
1618,36442,Sand Clasico Multigrano LT 91g MTA LON 36442,Sand Clasico Multigrano LT ,LON,91.0,,sand clasic multigran lt,22
1619,36448,Sponch 960g MLA 36448,Sponch ,MLA,960.0,,sponch,22
1620,36453,Barri Pop 25g MP BIM 36453,Barri Pop ,BIM,25.0,,barri pop,22
1621,36456,Barri Pop 25g MP Tira BIM 36456,Barri Pop ,BIM,25.0,,barri pop,22
1622,36457,Barri Pop 25g MP Tira MTA BIM 36457,Barri Pop ,BIM,25.0,,barri pop,22
1623,36460,PDQ Bran Frut Fresa Dpy 240g BIM 36460,PDQ Bran Frut Fresa Dpy ,BIM,240.0,,pdq bran frut fres dpy,22
1624,36498,Besos de Nuez 1kg GBI 36498,Besos de Nuez ,GBI,,,bes nuez,22
1625,36501,Pan Deli Avena 6p 440g TAB BIM 36501,Pan Deli Avena ,BIM,440.0,6.0,pan deli aven,22
1626,36502,Sand Clasico Multigrano Det 91g LON 36502,Sand Clasico Multigrano Det ,LON,91.0,,sand clasic multigran det,22
1627,36503,Sand Clasico Dob Fibra Det 98g LON 36503,Sand Clasico Dob Fibra Det ,LON,98.0,,sand clasic dob fibr det,22
1628,36524,Tortilla Consumos 24p 577g MTA TR 36524,Tortilla Consumos ,TR,577.0,24.0,tortill consum,22
1629,36529,Triki Trakes 8p 69g Prom CU MLA 36529,Triki Trakes ,MLA,69.0,8.0,triki trak,22
1630,36530,Mantecadas 8p 250g ME CU BIM 36530,Mantecadas ,BIM,250.0,8.0,mantec,22
1631,36531,Donas Azucar 8p 210g ME CU BIM 36531,Donas Azucar ,BIM,210.0,8.0,don azuc,22
1632,36532,Pastisetas MG 75g CR2 SUA 36532,Pastisetas MG ,SUA,75.0,,pastiset mg,22
1633,36533,Duo Nito 124g BIM 36533,Duo Nito ,BIM,124.0,,duo nit,22
1634,36534,Duo Nito 124g MTB BIM 36534,Duo Nito ,BIM,124.0,,duo nit,22
1635,36535,Duo Nito 124g TAB BIM 36535,Duo Nito ,BIM,124.0,,duo nit,22
1636,36536,Napi Duo 2p 50g MLA 36536,Napi Duo ,MLA,50.0,2.0,napi duo,22
1637,36537,Napi Duo 2p 50g MTB MLA 36537,Napi Duo ,MLA,50.0,2.0,napi duo,22
1638,36538,Napi Duo 2p 50g TAB MLA 36538,Napi Duo ,MLA,50.0,2.0,napi duo,22
1639,36539,Pan Integral 680g CU BIM 36539,Pan Integral ,BIM,680.0,,pan integral,22
1640,36544,Roles Canela 3p 180g Prom BIM 36544,Roles Canela ,BIM,180.0,3.0,rol canel,22
1641,36545,Roles Canela 3p 180g Prom MTB BIM 36545,Roles Canela ,BIM,180.0,3.0,rol canel,22
1642,36547,Roles Glass 3p 202g Prom BIM 36547,Roles Glass ,BIM,202.0,3.0,rol glass,22
1643,36550,Mantecadas Vain 6p 188g Prom BIM 36550,Mantecadas Vain ,BIM,188.0,6.0,mantec vain,22
1644,36551,Mantecadas Vain 6p 188g Prom MTA BIM 36551,Mantecadas Vain ,BIM,188.0,6.0,mantec vain,22
1645,36553,Mantecadas Nuez 6p 184g Prom BIM 36553,Mantecadas Nuez ,BIM,184.0,6.0,mantec nuez,22
1646,36554,Mantecadas Nuez 6p 184g Prom MTA BIM 36554,Mantecadas Nuez ,BIM,184.0,6.0,mantec nuez,22
1647,36557,Pan Blanco 680g CU BIM 36557,Pan Blanco ,BIM,680.0,,pan blanc,22
1648,36561,Medias Noches 8p 340g CU BIM 36561,Medias Noches ,BIM,340.0,8.0,medi noch,22
1649,36562,Bimbollos 8p 450g CU BIM 36562,Bimbollos ,BIM,450.0,8.0,bimboll,22
1650,36576,Barritas Fresa MG 67g CR2 MLA 36576,Barritas Fresa MG ,MLA,67.0,,barrit fres mg,22
1651,36577,Barritas Pina MG 67g CR2 MLA 36577,Barritas Pina MG ,MLA,67.0,,barrit pin mg,22
1652,36579,Marias MG 170g CR2 LAR 36579,Marias MG ,LAR,170.0,,mari mg,22
1653,36586,Galleta Int Fruta sab Nar BC DIF 30g GBI 36586,Galleta Int Fruta sab Nar BC DIF ,GBI,30.0,,gallet int frut sab nar bc dif,22
1654,36587,Deliciosas Vainilla MG 75g CR2 LAR 36587,Deliciosas Vainilla MG ,LAR,75.0,,delici vainill mg,22
1655,36588,Decanelas 5 Obleas MG 83g CR1 LAR 36588,Decanelas ,LAR,83.0,,decanel,22
1656,36589,Magnas MG 200g CR2 LAR 36589,Magnas MG ,LAR,200.0,,magn mg,22
1657,36591,Canapinas MG 95g CR1 LAR 36591,Canapinas MG ,LAR,95.0,,canapin mg,22
1658,36595,Chocochispas MG 80g CR2 LAR 36595,Chocochispas MG ,LAR,80.0,,chocochisp mg,22
1659,36596,Animalitos Karamelo MG 200g CR1 LAR 36596,Animalitos Karamelo MG ,LAR,200.0,,animalit karamel mg,22
1660,36597,Deliciosas Betunadas MG 180g CR1 LAR 36597,Deliciosas Betunadas MG ,LAR,180.0,,delici betun mg,22
1661,36598,Animalitos Karamelo Hierro 200g MTA LAR 36598,Animalitos Karamelo Hierro ,LAR,200.0,,animalit karamel hierr,22
1662,36599,Animalitos Karamelo Hierro 200g TAB LAR 36599,Animalitos Karamelo Hierro ,LAR,200.0,,animalit karamel hierr,22
1663,36600,Suavicremas Fresa MG 84g CR2 MLA 36600,Suavicremas Fresa MG ,MLA,84.0,,suavicrem fres mg,22
1664,36601,Suavicremas Chocolate MG 84g CR2 MLA 36601,Suavicremas Chocolate MG ,MLA,84.0,,suavicrem chocolat mg,22
1665,36602,Suavicremas Vainilla MG 84g CR2 MLA 36602,Suavicremas Vainilla MG ,MLA,84.0,,suavicrem vainill mg,22
1666,36610,Bolsa Mini Rocko 40p 13g CU MLA 36610,Bolsa Mini Rocko ,MLA,13.0,40.0,bols mini rock,22
1667,36612,Pan con Fibra Freihofers 28Reb MTA BIM 36612,Pan con Fibra Freihofers ,BIM,,,pan fibr freihofers,22
1668,36614,Pan con Fibra Freihofers 28Reb TNB BIM 36614,Pan con Fibra Freihofers ,BIM,,,pan fibr freihofers,22
1669,36618,Pan con Fibra Mrs Bairds 28Reb TNB BIM 36618,Pan con Fibra Mrs Bairds ,BIM,,,pan fibr mrs bairds,22
1670,36620,Pan con Fibra Stroehmann 28Reb MTA BIM 36620,Pan con Fibra Stroehmann ,BIM,,,pan fibr stroehmann,22
1671,36622,Pan con Fibra Stroehmann 28Reb TNB BIM 36622,Pan con Fibra Stroehmann ,BIM,,,pan fibr stroehmann,22
1672,36627,Hot Dog Freihofers 8p 340g MTA BIM 36627,Hot Dog Freihofers ,BIM,340.0,8.0,hot dog freihofers,22
1673,36629,Hot Dog Stroehmann 8p 340g MTA BIM 36629,Hot Dog Stroehmann ,BIM,340.0,8.0,hot dog stroehmann,22
1674,36639,Mantecadas Chocolate 2p 95g MTA TR 36639,Mantecadas Chocolate ,TR,95.0,2.0,mantec chocolat,22
1675,36640,Mini Doraditas ME 8p 360g MTB TR 36640,Mini Doraditas ME ,TR,360.0,8.0,mini doradit,22
1676,36641,Cuernitos ME 200g MTA TR 36641,Cuernitos ME ,TR,200.0,,cuernit,22
1677,36659,Tarima Twin Pack Thins Multig CU ORO 36659,Tarima Twin Pack Thins Multig CU ORO ,ORO,,,tarim twin pack thins multig cu oro,22
1678,36671,Tortilla Hna Hermosillo 10p 326g MTA DH 36671,Tortilla Hna Hermosillo ,DH,326.0,10.0,tortill hna hermosill,22
1679,36673,Torti Hna Rec Casera 20p 357g MTA TR 36673,Torti Hna Rec Casera ,TR,357.0,20.0,torti hna rec caser,22
1680,36687,Tarima Galletero Navideno 172g CU MLA 36687,Tarima Galletero Navideno ,MLA,172.0,,tarim galleter naviden,22
1681,36688,Galletero Navideno 172g MLA 36688,Galletero Navideno ,MLA,172.0,,galleter naviden,22
1682,36689,Galleta Gansito MG 62g CR2 MLA 36689,Galleta Gansito MG ,MLA,62.0,,gallet gansit mg,22
1683,36690,Triki Intenso MG 8p 80g CR1 MLA 36690,Triki Intenso MG ,MLA,80.0,8.0,triki intens mg,22
1684,36691,Barritas Fresa Salvado MG 67g CR2 MLA 36691,Barritas Fresa Salvado MG ,MLA,67.0,,barrit fres salv mg,22
1685,36692,Bolsa Mini Rocko MG 40p 13g CR2 MLA 36692,Bolsa Mini Rocko MG ,MLA,13.0,40.0,bols mini rock mg,22
1686,36699,Choco Roles 2p 80g CU MLA 36699,Choco Roles ,MLA,80.0,2.0,choc rol,22
1687,36700,Gansito 50g CU MLA 36700,Gansito ,MLA,50.0,,gansit,22
1688,36706,Servilletero Bimbollos BIM 36706,Servilletero Bimbollos BIM ,BIM,,,servilleter bimboll bim,22
1689,36709,Tortillina Hna RW Hermo 20p 610g MTA DH 36709,Tortillina Hna RW Hermo ,DH,610.0,20.0,tortillin hna rw herm,22
1690,36710,Tortillina Hna RW HermSP 20p 610g MTA DH 36710,Tortillina Hna RW HermSP ,DH,610.0,20.0,tortillin hna rw hermsp,22
1691,36711,Madalenas 3p 93g MTA BIM 36711,Madalenas ,BIM,93.0,3.0,madalen,22
1692,36714,Pallet Canelitas Media KC 360g MLA 36714,Pallet Canelitas Media KC ,MLA,360.0,,pallet canelit medi kc,22
1693,36722,Salmas Nopal 140g CJM SAN 36722,Salmas Nopal ,SAN,140.0,,salm nopal,22
1694,36723,Salmas Azul 140g CJM SAN 36723,Salmas Azul ,SAN,140.0,,salm azul,22
1695,36724,Salmas Azul y Nopal 36p 648g CUB SAN 36724,Salmas Azul y Nopal ,SAN,648.0,36.0,salm azul nopal,22
1696,36725,Salmas Azul y Nopal 48p 864g CUB SAN 36725,Salmas Azul y Nopal ,SAN,864.0,48.0,salm azul nopal,22
1697,36726,Tartinas Fresa MG 8p 104g CR2 TR 36726,Tartinas Fresa MG ,TR,104.0,8.0,tartin fres mg,22
1698,36727,Galletas Integrales Avena 2p 54g CR1 TR 36727,Galletas Integrales Avena ,TR,54.0,2.0,gallet integral aven,22
1699,36729,Polvoron Individual MG 65g CR2 TR 36729,Polvoron Individual MG ,TR,65.0,,polvoron individual mg,22
1700,36731,Galleta Avena Chispas MG 8p 100g CR2 TR 36731,Galleta Avena Chispas MG ,TR,100.0,8.0,gallet aven chisp mg,22
1701,36732,Galleta Cereleta MG 57g CR2 TR 36732,Galleta Cereleta MG ,TR,57.0,,gallet cerelet mg,22
1702,36733,Galleton Chocolate MG 57g CR2 TR 36733,Galleton Chocolate MG ,TR,57.0,,galleton chocolat mg,22
1703,36734,Galleta Arandaleta MG 57g CR2 TR 36734,Galleta Arandaleta MG ,TR,57.0,,gallet arandalet mg,22
1704,36735,Galleta Almenuez Bajio 57g CR2 TR 36735,Galleta Almenuez Bajio ,TR,57.0,,gallet almenuez baji,22
1705,36739,Madalenas 3p 93g TAB BIM 36739,Madalenas ,BIM,93.0,3.0,madalen,22
1706,36740,Madalena 1p 31g MTA BIM 36740,Madalena ,BIM,31.0,1.0,madalen,22
1707,36742,Super Hotdog Fast Food 12p 650g CU WON 36742,Super Hotdog Fast Food ,WON,650.0,12.0,sup hotdog fast food,22
1708,36744,Duo Barrita FsaPna 110g Prom CU MLA 36744,Duo Barrita FsaPna ,MLA,110.0,,duo barrit fsapn,22
1709,36745,Canelitas Tubo 207g MTB MLA 36745,Canelitas Tubo ,MLA,207.0,,canelit tub,22
1710,36746,Principe Tubo 190g MTB MLA 36746,Principe Tubo ,MLA,190.0,,princip tub,22
1711,36747,Triki Trakes Tubo 200g MTB MLA 36747,Triki Trakes Tubo ,MLA,200.0,,triki trak tub,22
1712,36748,Polvorones Tubo 287g MTB MLA 36748,Polvorones Tubo ,MLA,287.0,,polvoron tub,22
1713,36749,Plativolos Tubo 222g MTB MLA 36749,Plativolos Tubo ,MLA,222.0,,plativol tub,22
1714,36763,Tartinas Pina MG 8p 104g CR2 TR 36763,Tartinas Pina MG ,TR,104.0,8.0,tartin pin mg,22
1715,36764,Tartinas Zarzamora MG 8p 104g CR2 TR 36764,Tartinas Zarzamora MG ,TR,104.0,8.0,tartin zarzamor mg,22
1716,36773,Donas Azucar Promocaja 21p 551g BIM 36773,Donas Azucar Promocaja ,BIM,551.0,21.0,don azuc promocaj,22
1717,36774,Pan Tostado Tradicional BA 180g CU BIM 36774,Pan Tostado Tradicional BA ,BIM,180.0,,pan tost tradicional ba,22
1718,36791,Cajilla Galletones Naturales 1140g CU TR 36791,Cajilla Galletones Naturales ,TR,1140.0,,cajill galleton natural,22
1719,36794,Hot Dog Estilo Sonora 500g MTA BIM 36794,Hot Dog Estilo Sonora ,BIM,500.0,,hot dog estil sonor,22
1720,36801,Hot Dog Inte Est Sonora 500g DIF MTA BIM 36801,Hot Dog Inte Est Sonora ,BIM,500.0,,hot dog inte est sonor,22
1721,36806,Mantecadas Vain 16p 500g Prom Cj BIM 36806,Mantecadas Vain ,BIM,500.0,16.0,mantec vain,22
1722,36809,Tostada Ondulada Tubo 18p 216g CU MR 36809,Tostada Ondulada Tubo ,MR,216.0,18.0,tost ondul tub,22
1723,36823,Galletas Panditas 6p 66g Tira MTA MLA 36823,Galletas Panditas ,MLA,66.0,6.0,gallet pandit,22
1724,36830,Bon o Bon Leche Two Pack 104p 30g RIC 36830,Bon o Bon Leche Two Pack ,RIC,30.0,104.0,bon bon lech two pack,22
1725,36831,Medias Noches Cluster 8p 340g BIM 36831,Medias Noches Cluster ,BIM,340.0,8.0,medi noch clust,22
1726,36843,Hot Dog Pullman 8p 340g MTA BIM 36843,Hot Dog Pullman ,BIM,340.0,8.0,hot dog pullm,22
1727,36844,Tortilla Harina TiMex 10p 339g DH 36844,Tortilla Harina TiMex ,DH,339.0,10.0,tortill harin timex,22
1728,36851,Thins Multigrano 340g TNB ORO 36851,Thins Multigrano ,ORO,340.0,,thins multigran,22
1729,36852,Thins Fibra Granos Enteros 340g TNB ORO 36852,Thins Fibra Granos Enteros ,ORO,340.0,,thins fibr gran enter,22
1730,36854,Pan Blanco Pullman 28Reb MTA BIM 36854,Pan Blanco Pullman ,BIM,,,pan blanc pullm,22
1731,36855,Pan Blanco Pullman 28Reb TAB BIM 36855,Pan Blanco Pullman ,BIM,,,pan blanc pullm,22
1732,36872,Pan con Fibra Pullman 28Reb TNB BIM 36872,Pan con Fibra Pullman ,BIM,,,pan fibr pullm,22
1733,36873,Tostada Ond Tubo 30p 360g Prom TNB MR 36873,Tostada Ond Tubo ,MR,360.0,30.0,tost ond tub,22
1734,36875,Barritas Fresa 24p 55g MLA 36875,Barritas Fresa ,MLA,55.0,24.0,barrit fres,22
1735,36876,Barritas Pina 24p 55g MLA 36876,Barritas Pina ,MLA,55.0,24.0,barrit pin,22
1736,36883,Deliciosas Vainilla 180g SP CU LAR 36883,Deliciosas Vainilla ,LAR,180.0,,delici vainill,22
1737,36886,Polvorones 14p 75g MLA 36886,Polvorones ,MLA,75.0,14.0,polvoron,22
1738,36899,Pan Tostado Mantequilla 210g TNB BIM 36899,Pan Tostado Mantequilla ,BIM,210.0,,pan tost mantequill,22
1739,36907,Tostado Integral 250g TNB BIM 36907,Tostado Integral ,BIM,250.0,,tost integral,22
1740,36910,Bigotes Crema Pastelera 60g TR 36910,Bigotes Crema Pastelera ,TR,60.0,,bigot crem pasteler,22
1741,36911,Bigotes Crema Pastelera 60g MTA TR 36911,Bigotes Crema Pastelera ,TR,60.0,,bigot crem pasteler,22
1742,36912,Canelitas Navidad 60g CU MLA 36912,Canelitas Navidad ,MLA,60.0,,canelit navid,22
1743,36913,Apapacho 5p 70g Tira TR 36913,Apapacho ,TR,70.0,5.0,apapach,22
1744,36918,Solecitos 4p 70g Tira TR 36918,Solecitos ,TR,70.0,4.0,solecit,22
1745,36920,Bisquet 3p 140g Tira TR 36920,Bisquet ,TR,140.0,3.0,bisquet,22
1746,36921,Bisquet 3p 140g Tira MTA TR 36921,Bisquet ,TR,140.0,3.0,bisquet,22
1747,36924,Orejas 4p 51g Tira TR 36924,Orejas ,TR,51.0,4.0,orej,22
1748,36927,Combo Salma mas Levite1360g Prom CUB SAN 36927,Combo Salma mas Levite,SAN,1360.0,,comb salm mas levit,22
1749,36928,Combo Salma mas Levite1414g Prom CUB SAN 36928,Combo Salma mas Levite,SAN,1414.0,,comb salm mas levit,22
1750,36929,Combo Tos Clas mas Sals500g Prom CUB SAN 36929,Combo Tos Clas mas Sals,SAN,500.0,,comb tos clas mas sals,22
1751,36930,Donas Azucar Promocaja 21p 551g MTA BIM 36930,Donas Azucar Promocaja ,BIM,551.0,21.0,don azuc promocaj,22
1752,36931,Donas Azucar Promocaja 21p 551g TAB BIM 36931,Donas Azucar Promocaja ,BIM,551.0,21.0,don azuc promocaj,22
1753,36932,Dona 1p 26g Tira MTA BIM 36932,Dona ,BIM,26.0,1.0,don,22
1754,36933,Dona 1p 26g Tira TAB BIM 36933,Dona ,BIM,26.0,1.0,don,22
1755,36936,Wonder 100pct grande 567g TNB WON 36936,Wonder ,WON,567.0,,wond,22
1756,36940,Principe mas Navigalleta 42 5g Cj CU MLA 36940,Principe mas Navigalleta ,MLA,5.0,,princip mas navigallet,22
1757,36941,Barritas Bisabor 24p 1320g CU MLA 36941,Barritas Bisabor ,MLA,1320.0,24.0,barrit bisabor,22
1758,36942,Mini Milk Besos Nuez 110g GBI 36942,Mini Milk Besos Nuez ,GBI,110.0,,mini milk bes nuez,22
1759,36943,Mini Milk Orejitas 110g GBI 36943,Mini Milk Orejitas ,GBI,110.0,,mini milk orejit,22
1760,36944,Mini Milk Tarta Fresa 110g GBI 36944,Mini Milk Tarta Fresa ,GBI,110.0,,mini milk tart fres,22
1761,36945,Mini Milk Surtido Rico 110g GBI 36945,Mini Milk Surtido Rico ,GBI,110.0,,mini milk surt ric,22
1762,36946,Canelitas Tubo 33p 180g SP CU MLA 36946,Canelitas Tubo ,MLA,180.0,33.0,canelit tub,22
1763,36947,Principe Tubo 14p 152g SP CU MLA 36947,Principe Tubo ,MLA,152.0,14.0,princip tub,22
1764,36948,Triki Trakes Tubo 20p 174g SP CU MLA 36948,Triki Trakes Tubo ,MLA,174.0,20.0,triki trak tub,22
1765,36949,Polvorones Tubo 18p 250g SP CU MLA 36949,Polvorones Tubo ,MLA,250.0,18.0,polvoron tub,22
1766,36951,Tostada Ondulada Tubo 18p 216g TBE MR 36951,Tostada Ondulada Tubo ,MR,216.0,18.0,tost ondul tub,22
1767,36955,Lata Danesa Paul Frank Cara 300g GBI 36955,Lata Danesa Paul Frank Cara ,GBI,300.0,,lat danes paul frank car,22
1768,36960,Pachoncitos 2p 140g TR 36960,Pachoncitos ,TR,140.0,2.0,pachoncit,22
1769,36963,Lata Cuadrad Mix Navidad 200g CU GBI 36963,Lata Cuadrad Mix Navidad ,GBI,200.0,,lat cuadr mix navid,22
1770,36964,Galletas Panditas 6p 66g Tira MLA 36964,Galletas Panditas ,MLA,66.0,6.0,gallet pandit,22
1771,36969,Cuadritas de Maiz 186g MR 36969,Cuadritas de Maiz ,MR,186.0,,cuadrit maiz,22
1772,36974,Pinguis 1p 34g MLA 36974,Pinguis ,MLA,34.0,1.0,pinguis,22
1773,36975,Pinguis 1p 34g MTB MLA 36975,Pinguis ,MLA,34.0,1.0,pinguis,22
1774,36978,Canelitas 14p 840g CU MLA 36978,Canelitas ,MLA,840.0,14.0,canelit,22
1775,36979,Lata Danesas Kitty Regalo 300g GBI 36979,Lata Danesas Kitty Regalo ,GBI,300.0,,lat danes kitty regal,22
1776,36983,Medio Pallet Lata Kitty Navidad 300g GBI 36983,Medio Pallet Lata Kitty Navidad ,GBI,300.0,,medi pallet lat kitty navid,22
1777,36988,Canelitas Navidad Mayoreo KC 360g CU MLA 36988,Canelitas Navidad Mayoreo KC ,MLA,360.0,,canelit navid mayore kc,22
1778,36989,Combo Tost Clas mas Frijol 640g Prom SAN 36989,Combo Tost Clas mas Frijol ,SAN,640.0,,comb tost clas mas frijol,22
1779,36990,Combo Picadita mas Tomate Picad 290g SAN 36990,Combo Picadita mas Tomate Picad ,SAN,290.0,,comb picadit mas tomat pic,22
1780,36991,Deliciosas Coco 130g Tira LAR 36991,Deliciosas Coco ,LAR,130.0,,delici coc,22
1781,36992,Deliciosas Coco 130g Tira MTA LAR 36992,Deliciosas Coco ,LAR,130.0,,delici coc,22
1782,36994,Rebanada Bimbotones 2p 55g BIM 36994,Rebanada Bimbotones ,BIM,55.0,2.0,reban bimboton,22
1783,36995,Rebanada Bimbotones 2p 55g MTA BIM 36995,Rebanada Bimbotones ,BIM,55.0,2.0,reban bimboton,22
1784,36996,Rebanada Bimbotones 2p 55g TAB BIM 36996,Rebanada Bimbotones ,BIM,55.0,2.0,reban bimboton,22
1785,36998,Canelitas Tubo 33p 180g SP2 CU MLA 36998,Canelitas Tubo ,MLA,180.0,33.0,canelit tub,22
1786,36999,Principe Tubo 14p 152g SP2 CU MLA 36999,Principe Tubo ,MLA,152.0,14.0,princip tub,22
1787,37000,Triki Trakes Tubo 20p 174g SP2 CU MLA 37000,Triki Trakes Tubo ,MLA,174.0,20.0,triki trak tub,22
1788,37001,Polvorones Tubo 18p 250g SP2 CU MLA 37001,Polvorones Tubo ,MLA,250.0,18.0,polvoron tub,22
1789,37002,Galleta Integral Cacahuate DIF 30g GBI 37002,Galleta Integral Cacahuate DIF ,GBI,30.0,,gallet integral cacahuat dif,22
1790,37005,Madalenas 3p 93g SP BIM 37005,Madalenas ,BIM,93.0,3.0,madalen,22
1791,37006,Madalenas 3p 93g SP MTA BIM 37006,Madalenas ,BIM,93.0,3.0,madalen,22
1792,37007,Madalenas 3p 93g SP TAB BIM 37007,Madalenas ,BIM,93.0,3.0,madalen,22
1793,37011,Deliciosas Chocochispas 170g SP CU LAR 37011,Deliciosas Chocochispas ,LAR,170.0,,delici chocochisp,22
1794,37014,Madalenas 2p 62g BIM 37014,Madalenas ,BIM,62.0,2.0,madalen,22
1795,37015,Madalenas 2p 62g MTA BIM 37015,Madalenas ,BIM,62.0,2.0,madalen,22
1796,37016,Madalenas 2p 62g TAB BIM 37016,Madalenas ,BIM,62.0,2.0,madalen,22
1797,37017,Medio Pallet Surtido Fino 200g GBI 37017,Medio Pallet Surtido Fino ,GBI,200.0,,medi pallet surt fin,22
1798,37018,Mantecadas Vain 16p 500g Prom Cj MTA BIM 37018,Mantecadas Vain ,BIM,500.0,16.0,mantec vain,22
1799,37024,Tostada Ondulada Reg 30p 360g TNB MR 37024,Tostada Ondulada Reg ,MR,360.0,30.0,tost ondul reg,22
1800,37031,Donas Canela 4p 105g BIM 37031,Donas Canela ,BIM,105.0,4.0,don canel,22
1801,37032,Rebanada Exp Bimbotones 2p 55g BIM 37032,Rebanada Exp Bimbotones ,BIM,55.0,2.0,reban exp bimboton,22
1802,37037,Bisquet Muestreo 140g TR 37037,Bisquet Muestreo ,TR,140.0,,bisquet muestre,22
1803,37057,Choco Roles 2p 80g MLA 37057,Choco Roles ,MLA,80.0,2.0,choc rol,22
1804,37058,Choco Roles 2p 80g MTA MLA 37058,Choco Roles ,MLA,80.0,2.0,choc rol,22
